id,loan_status,aproval_prob
60057,0,0.1422
60058,0,0.0508
60059,0,0.0104
60060,0,0.0836
60061,0,0.0161
60062,0,0.15
60063,0,0.012
60064,0,0.0038
60065,0,0.0083
60066,0,0.0907
60067,0,0.1236
60068,0,0.0091
60069,0,0.0086
60070,0,0.0174
60071,0,0.0026
60072,0,0.1002
60073,0,0.0176
60074,0,0.046
60075,0,0.0379
60076,0,0.079
60077,0,0.0418
60078,0,0.0152
60079,0,0.0139
60080,0,0.0098
60081,0,0.2199
60082,0,0.0245
60083,0,0.0334
60084,0,0.0511
60085,0,0.0214
60086,0,0.131
60087,0,0.0035
60088,0,0.03
60089,0,0.0255
60090,0,0.0515
60091,1,0.958
60092,0,0.0078
60093,0,0.0234
60094,0,0.0023
60095,0,0.1342
60096,0,0.0273
60097,0,0.0021
60098,0,0.2035
60099,0,0.0091
60100,0,0.0169
60101,0,0.0138
60102,0,0.0081
60103,0,0.0086
60104,0,0.152
60105,0,0.0222
60106,0,0.0016
60107,0,0.0037
60108,0,0.0089
60109,0,0.0285
60110,0,0.0466
60111,0,0.003
60112,0,0.0457
60113,0,0.0349
60114,0,0.0718
60115,0,0.0049
60116,1,0.9869
60117,0,0.0259
60118,0,0.0263
60119,0,0.0053
60120,0,0.0536
60121,0,0.0331
60122,0,0.0322
60123,0,0.0039
60124,0,0.0164
60125,0,0.094
60126,0,0.0138
60127,0,0.0452
60128,0,0.0124
60129,0,0.0077
60130,0,0.0097
60131,1,0.8873
60132,1,0.9746
60133,0,0.0633
60134,0,0.0116
60135,0,0.0399
60136,0,0.0071
60137,0,0.0336
60138,0,0.0747
60139,0,0.1251
60140,0,0.1307
60141,0,0.0012
60142,0,0.005
60143,1,0.9713
60144,0,0.0996
60145,0,0.0118
60146,0,0.1067
60147,0,0.0234
60148,0,0.0016
60149,0,0.0088
60150,0,0.011
60151,1,0.9559
60152,0,0.0105
60153,0,0.0122
60154,0,0.1024
60155,0,0.0092
60156,0,0.0188
60157,0,0.2218
60158,0,0.0083
60159,0,0.0362
60160,0,0.0096
60161,0,0.0325
60162,0,0.4313
60163,0,0.0186
60164,0,0.0134
60165,0,0.071
60166,0,0.0365
60167,0,0.0299
60168,0,0.172
60169,0,0.0014
60170,0,0.0054
60171,0,0.0273
60172,0,0.0029
60173,0,0.0552
60174,0,0.0091
60175,0,0.0877
60176,0,0.0473
60177,0,0.0234
60178,0,0.0187
60179,0,0.0403
60180,0,0.0024
60181,0,0.0069
60182,0,0.0324
60183,0,0.1773
60184,0,0.003
60185,0,0.0319
60186,1,0.9471
60187,0,0.0485
60188,0,0.0373
60189,0,0.0285
60190,1,0.7935
60191,0,0.0361
60192,0,0.0069
60193,0,0.0115
60194,0,0.2188
60195,0,0.0455
60196,1,0.9748
60197,0,0.0067
60198,0,0.0964
60199,0,0.0273
60200,0,0.0136
60201,0,0.1112
60202,0,0.0274
60203,0,0.0356
60204,1,0.9395
60205,0,0.0076
60206,0,0.0259
60207,1,0.968
60208,0,0.0092
60209,0,0.146
60210,0,0.0105
60211,1,0.9856
60212,0,0.0144
60213,0,0.0056
60214,0,0.0213
60215,0,0.0696
60216,0,0.0785
60217,0,0.0096
60218,0,0.027
60219,0,0.1739
60220,1,0.6764
60221,0,0.0067
60222,0,0.011
60223,0,0.0168
60224,0,0.0227
60225,1,0.9556
60226,0,0.0349
60227,0,0.0046
60228,1,0.9729
60229,0,0.0506
60230,0,0.0883
60231,1,0.9528
60232,0,0.0181
60233,1,0.9722
60234,0,0.024
60235,0,0.0274
60236,0,0.0114
60237,0,0.0707
60238,0,0.0666
60239,1,0.9827
60240,1,0.8126
60241,0,0.0168
60242,0,0.0592
60243,0,0.0116
60244,0,0.2984
60245,0,0.0512
60246,0,0.0077
60247,0,0.0091
60248,0,0.0148
60249,0,0.0122
60250,0,0.0433
60251,0,0.0422
60252,0,0.0462
60253,1,0.9804
60254,0,0.0487
60255,0,0.0297
60256,0,0.0214
60257,0,0.0544
60258,0,0.0067
60259,0,0.006
60260,0,0.0145
60261,0,0.0081
60262,0,0.0103
60263,0,0.0016
60264,0,0.0735
60265,0,0.0451
60266,0,0.0075
60267,0,0.0017
60268,0,0.0235
60269,0,0.0526
60270,1,0.9369
60271,0,0.0126
60272,0,0.1813
60273,0,0.0194
60274,1,0.8567
60275,0,0.0409
60276,0,0.018
60277,0,0.0433
60278,0,0.0301
60279,0,0.0554
60280,0,0.014
60281,0,0.0128
60282,0,0.2333
60283,0,0.0368
60284,0,0.0015
60285,0,0.3458
60286,0,0.0583
60287,0,0.0201
60288,0,0.0784
60289,0,0.0063
60290,1,0.9295
60291,0,0.4482
60292,0,0.0158
60293,0,0.026
60294,0,0.0084
60295,0,0.0078
60296,0,0.0548
60297,0,0.0196
60298,0,0.009
60299,1,0.9825
60300,0,0.0304
60301,0,0.237
60302,0,0.0019
60303,0,0.0782
60304,0,0.0035
60305,1,0.9738
60306,0,0.0183
60307,0,0.0258
60308,0,0.0217
60309,0,0.0162
60310,0,0.0168
60311,1,0.976
60312,0,0.334
60313,1,0.9196
60314,0,0.0053
60315,0,0.2244
60316,0,0.1324
60317,0,0.0541
60318,0,0.0022
60319,0,0.0055
60320,0,0.0197
60321,0,0.0201
60322,0,0.172
60323,0,0.0156
60324,0,0.1923
60325,0,0.1659
60326,0,0.0125
60327,1,0.9769
60328,0,0.0059
60329,0,0.0671
60330,1,0.9825
60331,0,0.0916
60332,0,0.0431
60333,0,0.0044
60334,0,0.0182
60335,0,0.102
60336,0,0.0084
60337,0,0.0078
60338,0,0.0074
60339,0,0.0009
60340,0,0.0132
60341,0,0.0114
60342,0,0.0133
60343,0,0.0082
60344,0,0.0074
60345,0,0.0195
60346,0,0.2299
60347,1,0.9395
60348,0,0.1487
60349,0,0.0233
60350,0,0.3045
60351,0,0.0288
60352,0,0.0018
60353,0,0.0292
60354,0,0.0223
60355,0,0.1932
60356,0,0.0011
60357,0,0.0121
60358,0,0.0063
60359,0,0.0306
60360,0,0.0059
60361,0,0.0489
60362,0,0.026
60363,0,0.0134
60364,0,0.0573
60365,0,0.0181
60366,0,0.0395
60367,0,0.0222
60368,0,0.0457
60369,0,0.0209
60370,0,0.0044
60371,0,0.0214
60372,0,0.0126
60373,0,0.2079
60374,0,0.0193
60375,0,0.0168
60376,0,0.0336
60377,0,0.0224
60378,0,0.0474
60379,1,0.9901
60380,0,0.2489
60381,0,0.0245
60382,0,0.0019
60383,0,0.0089
60384,0,0.0482
60385,0,0.0022
60386,0,0.0135
60387,0,0.0328
60388,0,0.011
60389,1,0.9896
60390,0,0.0615
60391,0,0.0213
60392,0,0.0277
60393,0,0.0277
60394,0,0.1582
60395,0,0.0022
60396,0,0.0127
60397,1,0.9374
60398,0,0.0093
60399,0,0.0251
60400,0,0.0177
60401,0,0.0116
60402,0,0.0075
60403,1,0.991
60404,0,0.0064
60405,0,0.0449
60406,0,0.0061
60407,0,0.0128
60408,0,0.0162
60409,0,0.0089
60410,0,0.0089
60411,0,0.0221
60412,1,0.7402
60413,0,0.0685
60414,0,0.005
60415,0,0.0053
60416,0,0.0651
60417,0,0.021
60418,0,0.0675
60419,0,0.0036
60420,0,0.0473
60421,0,0.0537
60422,0,0.0083
60423,0,0.024
60424,0,0.1602
60425,0,0.1464
60426,0,0.008
60427,0,0.0499
60428,0,0.0174
60429,0,0.0125
60430,0,0.0057
60431,0,0.0442
60432,0,0.0094
60433,0,0.1031
60434,0,0.0723
60435,0,0.013
60436,0,0.0252
60437,0,0.05
60438,1,0.9734
60439,0,0.0016
60440,1,0.9525
60441,0,0.0421
60442,0,0.0011
60443,0,0.264
60444,0,0.0101
60445,0,0.0115
60446,0,0.0717
60447,0,0.0305
60448,0,0.0042
60449,1,0.9831
60450,0,0.013
60451,0,0.0324
60452,0,0.0225
60453,0,0.0389
60454,0,0.0149
60455,0,0.0051
60456,0,0.0689
60457,0,0.1013
60458,0,0.0025
60459,0,0.0287
60460,1,0.8667
60461,0,0.0054
60462,0,0.0135
60463,0,0.0357
60464,0,0.0038
60465,0,0.0185
60466,0,0.0853
60467,1,0.9257
60468,0,0.0591
60469,0,0.0318
60470,0,0.0472
60471,0,0.0032
60472,0,0.015
60473,0,0.0011
60474,0,0.0077
60475,0,0.2044
60476,0,0.0082
60477,0,0.0175
60478,1,0.872
60479,0,0.0232
60480,0,0.0038
60481,0,0.0015
60482,0,0.0084
60483,0,0.0014
60484,1,0.5199
60485,0,0.1145
60486,0,0.0127
60487,0,0.0209
60488,0,0.0913
60489,0,0.0109
60490,0,0.1533
60491,0,0.0283
60492,0,0.1622
60493,0,0.0056
60494,0,0.0269
60495,0,0.0126
60496,0,0.0387
60497,0,0.0349
60498,0,0.198
60499,0,0.0046
60500,0,0.0198
60501,0,0.0155
60502,0,0.0147
60503,0,0.04
60504,0,0.1203
60505,0,0.0079
60506,1,0.9954
60507,0,0.0453
60508,0,0.0083
60509,0,0.0181
60510,1,0.7169
60511,0,0.0467
60512,0,0.0335
60513,0,0.0016
60514,0,0.0028
60515,0,0.0229
60516,0,0.1833
60517,0,0.0017
60518,0,0.0338
60519,0,0.0242
60520,0,0.0259
60521,1,0.8446
60522,0,0.0043
60523,0,0.0639
60524,0,0.0203
60525,1,0.9711
60526,0,0.099
60527,1,0.8202
60528,0,0.0206
60529,0,0.0021
60530,0,0.0848
60531,0,0.0468
60532,0,0.0981
60533,0,0.0773
60534,0,0.0648
60535,0,0.0248
60536,0,0.4907
60537,0,0.0204
60538,0,0.013
60539,1,0.9475
60540,0,0.0138
60541,0,0.0176
60542,0,0.0077
60543,0,0.2607
60544,0,0.0167
60545,0,0.0827
60546,0,0.0191
60547,0,0.0009
60548,0,0.0126
60549,0,0.0079
60550,0,0.3382
60551,0,0.0726
60552,0,0.0079
60553,0,0.0503
60554,0,0.1272
60555,0,0.0969
60556,0,0.0246
60557,0,0.0478
60558,0,0.0457
60559,0,0.0152
60560,1,0.8614
60561,0,0.0054
60562,1,0.909
60563,1,0.9489
60564,0,0.01
60565,0,0.0394
60566,0,0.0157
60567,0,0.0187
60568,0,0.016
60569,0,0.0969
60570,0,0.0026
60571,0,0.0855
60572,0,0.0041
60573,0,0.018
60574,1,0.9514
60575,0,0.0239
60576,0,0.2303
60577,0,0.0182
60578,0,0.0573
60579,0,0.0635
60580,0,0.0085
60581,0,0.0157
60582,1,0.9882
60583,0,0.0203
60584,1,0.9709
60585,1,0.9737
60586,0,0.0396
60587,0,0.0018
60588,0,0.0136
60589,0,0.0115
60590,0,0.0174
60591,0,0.0388
60592,0,0.0097
60593,0,0.0164
60594,1,0.7827
60595,0,0.0929
60596,0,0.0077
60597,0,0.0034
60598,0,0.0322
60599,0,0.0231
60600,0,0.0016
60601,0,0.017
60602,1,0.9091
60603,0,0.0091
60604,0,0.0707
60605,0,0.0046
60606,0,0.0012
60607,0,0.0092
60608,0,0.0561
60609,0,0.007
60610,0,0.023
60611,0,0.0142
60612,0,0.0065
60613,0,0.0267
60614,0,0.0347
60615,1,0.9154
60616,1,0.9817
60617,1,0.7023
60618,0,0.0682
60619,0,0.0536
60620,0,0.0123
60621,1,0.9129
60622,0,0.0056
60623,0,0.0457
60624,0,0.0054
60625,0,0.3172
60626,0,0.0091
60627,0,0.1409
60628,0,0.0019
60629,0,0.0191
60630,0,0.1141
60631,1,0.9013
60632,0,0.0073
60633,0,0.0241
60634,0,0.0213
60635,0,0.0073
60636,0,0.0077
60637,0,0.0318
60638,0,0.0094
60639,0,0.0681
60640,0,0.0021
60641,0,0.0015
60642,0,0.1505
60643,0,0.0596
60644,0,0.001
60645,1,0.9462
60646,0,0.0156
60647,0,0.0105
60648,0,0.0185
60649,0,0.0212
60650,1,0.9885
60651,0,0.0029
60652,0,0.0017
60653,0,0.017
60654,0,0.0205
60655,0,0.0811
60656,0,0.0289
60657,0,0.0424
60658,1,0.9882
60659,1,0.9896
60660,0,0.0223
60661,0,0.0128
60662,1,0.9799
60663,0,0.0085
60664,1,0.8849
60665,0,0.0072
60666,0,0.0073
60667,0,0.0524
60668,0,0.0123
60669,0,0.0053
60670,0,0.017
60671,0,0.0361
60672,0,0.0014
60673,0,0.033
60674,0,0.0266
60675,0,0.016
60676,0,0.0085
60677,0,0.0007
60678,0,0.0131
60679,1,0.8319
60680,0,0.1199
60681,0,0.0176
60682,0,0.2552
60683,0,0.0406
60684,0,0.0301
60685,0,0.0534
60686,0,0.0102
60687,0,0.023
60688,0,0.0485
60689,0,0.074
60690,0,0.024
60691,0,0.0515
60692,0,0.0311
60693,0,0.0684
60694,0,0.0181
60695,0,0.1067
60696,0,0.0268
60697,0,0.0311
60698,0,0.0157
60699,0,0.1003
60700,0,0.0044
60701,0,0.0065
60702,0,0.083
60703,0,0.0027
60704,0,0.0087
60705,0,0.1275
60706,0,0.0149
60707,0,0.0069
60708,0,0.0372
60709,0,0.0145
60710,0,0.0221
60711,0,0.005
60712,0,0.0413
60713,1,0.7613
60714,1,0.9799
60715,0,0.0242
60716,1,0.929
60717,0,0.0141
60718,0,0.0106
60719,0,0.0141
60720,0,0.0263
60721,0,0.0022
60722,1,0.9838
60723,0,0.0298
60724,0,0.1368
60725,0,0.0131
60726,0,0.0242
60727,0,0.0242
60728,0,0.0124
60729,1,0.9537
60730,0,0.0351
60731,0,0.0013
60732,0,0.0069
60733,1,0.9522
60734,0,0.0492
60735,0,0.0044
60736,0,0.0077
60737,1,0.9867
60738,0,0.0402
60739,0,0.4765
60740,0,0.1037
60741,0,0.1249
60742,0,0.0743
60743,0,0.0104
60744,0,0.0156
60745,0,0.0805
60746,0,0.0591
60747,0,0.0191
60748,0,0.0056
60749,0,0.0137
60750,0,0.0072
60751,0,0.0241
60752,0,0.0077
60753,0,0.0621
60754,0,0.0035
60755,0,0.0322
60756,0,0.0222
60757,0,0.0424
60758,0,0.033
60759,0,0.0026
60760,0,0.0128
60761,0,0.0169
60762,0,0.0025
60763,0,0.0108
60764,0,0.0074
60765,0,0.0095
60766,0,0.0235
60767,0,0.0057
60768,0,0.0179
60769,0,0.004
60770,0,0.0345
60771,0,0.0083
60772,0,0.0127
60773,0,0.0504
60774,0,0.0548
60775,0,0.0103
60776,0,0.0017
60777,0,0.0701
60778,0,0.0409
60779,0,0.0051
60780,0,0.045
60781,0,0.0018
60782,0,0.0007
60783,0,0.0088
60784,0,0.0318
60785,0,0.0247
60786,0,0.02
60787,0,0.0276
60788,1,0.9904
60789,0,0.057
60790,0,0.0324
60791,0,0.0076
60792,0,0.0099
60793,0,0.1278
60794,0,0.0081
60795,0,0.0155
60796,0,0.0321
60797,0,0.0022
60798,0,0.0088
60799,0,0.1944
60800,0,0.0369
60801,0,0.0213
60802,0,0.0079
60803,0,0.013
60804,0,0.0283
60805,0,0.0219
60806,0,0.0096
60807,0,0.0088
60808,0,0.0314
60809,0,0.0218
60810,0,0.011
60811,0,0.0082
60812,0,0.1211
60813,0,0.1132
60814,0,0.0753
60815,0,0.0771
60816,0,0.0115
60817,0,0.0255
60818,0,0.037
60819,1,0.9316
60820,1,0.9578
60821,0,0.0092
60822,0,0.027
60823,0,0.029
60824,0,0.0131
60825,0,0.0105
60826,0,0.0373
60827,0,0.0184
60828,0,0.0066
60829,0,0.0083
60830,0,0.025
60831,0,0.0192
60832,0,0.0091
60833,0,0.0068
60834,0,0.1197
60835,1,0.7252
60836,0,0.0063
60837,0,0.0543
60838,0,0.0406
60839,0,0.0122
60840,0,0.049
60841,0,0.0098
60842,0,0.0232
60843,1,0.9508
60844,0,0.02
60845,0,0.0155
60846,0,0.0021
60847,0,0.0627
60848,0,0.042
60849,0,0.0107
60850,0,0.0155
60851,0,0.0849
60852,0,0.0157
60853,0,0.0274
60854,0,0.0011
60855,0,0.0057
60856,0,0.0038
60857,0,0.1433
60858,0,0.0228
60859,1,0.8154
60860,0,0.0219
60861,0,0.0115
60862,0,0.0601
60863,0,0.0153
60864,0,0.0411
60865,0,0.0013
60866,0,0.0217
60867,0,0.0104
60868,0,0.0211
60869,0,0.0172
60870,0,0.0077
60871,1,0.676
60872,0,0.0433
60873,0,0.0493
60874,0,0.0266
60875,0,0.0044
60876,0,0.0067
60877,0,0.0125
60878,0,0.0255
60879,0,0.0037
60880,0,0.0098
60881,0,0.0135
60882,0,0.0046
60883,0,0.0058
60884,0,0.0248
60885,0,0.0037
60886,1,0.9487
60887,0,0.0123
60888,1,0.7564
60889,0,0.0034
60890,0,0.026
60891,0,0.1806
60892,0,0.0236
60893,0,0.0577
60894,0,0.013
60895,0,0.0068
60896,0,0.0111
60897,0,0.0983
60898,0,0.0067
60899,0,0.0052
60900,0,0.0214
60901,0,0.1548
60902,0,0.0192
60903,0,0.0042
60904,0,0.0161
60905,0,0.0928
60906,0,0.0065
60907,0,0.0354
60908,0,0.0116
60909,0,0.0075
60910,0,0.0571
60911,0,0.0077
60912,0,0.0144
60913,0,0.1044
60914,0,0.0837
60915,1,0.9465
60916,0,0.0284
60917,0,0.008
60918,0,0.0129
60919,1,0.9909
60920,0,0.0977
60921,0,0.0125
60922,0,0.0025
60923,0,0.0364
60924,0,0.0255
60925,0,0.0114
60926,1,0.9013
60927,0,0.1439
60928,0,0.0253
60929,0,0.0904
60930,0,0.0088
60931,0,0.0337
60932,0,0.0261
60933,0,0.0234
60934,0,0.0468
60935,1,0.9741
60936,1,0.8357
60937,0,0.0169
60938,0,0.0117
60939,0,0.0113
60940,0,0.0811
60941,0,0.0196
60942,0,0.0065
60943,0,0.0083
60944,0,0.0057
60945,0,0.0064
60946,0,0.0198
60947,0,0.0278
60948,0,0.0647
60949,0,0.0391
60950,0,0.0192
60951,0,0.0244
60952,0,0.0213
60953,0,0.0153
60954,0,0.014
60955,0,0.1208
60956,1,0.5678
60957,0,0.0175
60958,0,0.1262
60959,0,0.0665
60960,0,0.0831
60961,0,0.1287
60962,0,0.0259
60963,0,0.0182
60964,0,0.0634
60965,1,0.5204
60966,0,0.0776
60967,0,0.0074
60968,0,0.275
60969,0,0.0079
60970,0,0.1229
60971,0,0.0183
60972,1,0.9632
60973,0,0.0178
60974,0,0.0103
60975,0,0.0549
60976,0,0.0725
60977,1,0.8386
60978,0,0.0141
60979,0,0.0119
60980,0,0.0124
60981,1,0.9688
60982,0,0.0656
60983,1,0.8425
60984,1,0.8937
60985,0,0.0582
60986,0,0.0165
60987,0,0.0772
60988,0,0.0792
60989,0,0.0583
60990,0,0.0126
60991,0,0.0116
60992,0,0.0095
60993,0,0.017
60994,0,0.0353
60995,0,0.006
60996,1,0.9877
60997,0,0.1052
60998,0,0.049
60999,0,0.0083
61000,0,0.0281
61001,0,0.0064
61002,1,0.9635
61003,0,0.0369
61004,0,0.0103
61005,0,0.2156
61006,0,0.1167
61007,1,0.8464
61008,0,0.0302
61009,0,0.0582
61010,1,0.939
61011,0,0.0059
61012,0,0.0323
61013,0,0.0057
61014,1,0.9506
61015,1,0.919
61016,0,0.0486
61017,0,0.0688
61018,0,0.0296
61019,0,0.021
61020,1,0.9031
61021,0,0.0081
61022,1,0.9621
61023,0,0.0088
61024,0,0.2528
61025,0,0.0564
61026,0,0.0005
61027,0,0.0012
61028,0,0.0189
61029,0,0.0524
61030,0,0.0128
61031,1,0.9808
61032,0,0.0257
61033,0,0.0043
61034,0,0.0268
61035,0,0.0352
61036,0,0.0755
61037,1,0.9865
61038,0,0.0031
61039,0,0.003
61040,0,0.0246
61041,1,0.9077
61042,0,0.0398
61043,0,0.0111
61044,0,0.0567
61045,1,0.9599
61046,0,0.0304
61047,0,0.0061
61048,0,0.0117
61049,0,0.2174
61050,0,0.0253
61051,0,0.0797
61052,0,0.0025
61053,1,0.9569
61054,0,0.0121
61055,0,0.006
61056,0,0.0062
61057,0,0.0948
61058,0,0.0126
61059,0,0.0108
61060,0,0.0278
61061,0,0.1413
61062,0,0.0234
61063,1,0.8395
61064,0,0.0063
61065,0,0.0213
61066,0,0.0629
61067,0,0.0049
61068,1,0.9193
61069,0,0.0152
61070,0,0.0023
61071,0,0.2443
61072,0,0.0133
61073,0,0.0226
61074,0,0.0182
61075,0,0.0093
61076,0,0.0258
61077,0,0.0495
61078,1,0.6464
61079,0,0.0894
61080,0,0.006
61081,0,0.1959
61082,0,0.0221
61083,0,0.0251
61084,0,0.0035
61085,1,0.9593
61086,0,0.0241
61087,0,0.0099
61088,0,0.0022
61089,0,0.0323
61090,0,0.0015
61091,0,0.0622
61092,0,0.0057
61093,1,0.9503
61094,0,0.0512
61095,1,0.7087
61096,0,0.0014
61097,0,0.0077
61098,0,0.0234
61099,0,0.0089
61100,0,0.0043
61101,0,0.0202
61102,1,0.9164
61103,0,0.2093
61104,0,0.0704
61105,0,0.017
61106,0,0.0099
61107,0,0.0344
61108,1,0.9452
61109,1,0.9711
61110,0,0.0189
61111,0,0.2681
61112,0,0.0394
61113,0,0.0134
61114,0,0.0095
61115,0,0.0291
61116,1,0.9748
61117,0,0.0072
61118,0,0.041
61119,0,0.0139
61120,1,0.9851
61121,0,0.0846
61122,0,0.0055
61123,0,0.0692
61124,0,0.0074
61125,0,0.0039
61126,0,0.0057
61127,0,0.2108
61128,0,0.0167
61129,0,0.274
61130,0,0.0096
61131,0,0.0081
61132,0,0.0118
61133,0,0.0199
61134,0,0.0691
61135,0,0.0128
61136,0,0.0451
61137,0,0.0073
61138,0,0.0016
61139,0,0.0037
61140,0,0.4035
61141,0,0.0226
61142,0,0.01
61143,0,0.0625
61144,1,0.8913
61145,0,0.0487
61146,0,0.0165
61147,0,0.129
61148,1,0.8085
61149,0,0.0255
61150,0,0.0381
61151,0,0.0079
61152,0,0.0028
61153,0,0.0108
61154,0,0.1084
61155,0,0.0423
61156,1,0.9651
61157,0,0.0189
61158,1,0.888
61159,1,0.9415
61160,1,0.8861
61161,1,0.973
61162,0,0.2096
61163,1,0.9744
61164,0,0.0816
61165,0,0.1832
61166,0,0.0064
61167,0,0.0191
61168,0,0.0424
61169,0,0.0122
61170,0,0.0334
61171,1,0.9513
61172,0,0.0022
61173,0,0.0392
61174,0,0.2999
61175,1,0.8322
61176,0,0.0064
61177,0,0.0254
61178,0,0.0469
61179,0,0.0936
61180,0,0.0597
61181,0,0.0269
61182,0,0.0136
61183,1,0.7349
61184,0,0.0031
61185,0,0.0215
61186,0,0.0425
61187,0,0.1014
61188,1,0.9804
61189,0,0.0155
61190,1,0.8857
61191,0,0.0191
61192,1,0.9493
61193,1,0.8945
61194,1,0.9559
61195,0,0.0009
61196,0,0.0232
61197,0,0.0266
61198,0,0.0881
61199,0,0.0043
61200,0,0.0151
61201,0,0.0103
61202,0,0.0028
61203,0,0.1398
61204,0,0.007
61205,0,0.0072
61206,0,0.0103
61207,0,0.0322
61208,0,0.3037
61209,0,0.0037
61210,0,0.0087
61211,0,0.0071
61212,0,0.1326
61213,0,0.0778
61214,0,0.0695
61215,0,0.0509
61216,0,0.0688
61217,0,0.004
61218,0,0.2182
61219,0,0.0049
61220,0,0.014
61221,0,0.0125
61222,0,0.0022
61223,0,0.007
61224,0,0.0986
61225,0,0.0011
61226,0,0.0304
61227,0,0.016
61228,0,0.055
61229,0,0.0184
61230,0,0.0221
61231,0,0.0209
61232,0,0.0292
61233,0,0.0412
61234,0,0.2392
61235,1,0.9052
61236,0,0.0722
61237,0,0.0219
61238,1,0.9457
61239,1,0.9393
61240,0,0.0307
61241,0,0.0398
61242,0,0.2219
61243,0,0.0665
61244,0,0.0114
61245,0,0.3953
61246,0,0.019
61247,0,0.0654
61248,0,0.0039
61249,0,0.0022
61250,0,0.0377
61251,0,0.0173
61252,1,0.9546
61253,1,0.9447
61254,0,0.0869
61255,1,0.9599
61256,0,0.0478
61257,0,0.0168
61258,0,0.0014
61259,0,0.0157
61260,0,0.2447
61261,0,0.0198
61262,0,0.0131
61263,0,0.0467
61264,0,0.0062
61265,0,0.0193
61266,0,0.0113
61267,0,0.074
61268,0,0.0033
61269,1,0.818
61270,1,0.8691
61271,0,0.4273
61272,0,0.0221
61273,0,0.1997
61274,0,0.0079
61275,0,0.0027
61276,0,0.0395
61277,0,0.0147
61278,0,0.0824
61279,0,0.0654
61280,0,0.0111
61281,0,0.0063
61282,0,0.0161
61283,0,0.1455
61284,0,0.0717
61285,0,0.1155
61286,0,0.0499
61287,0,0.0729
61288,0,0.0667
61289,0,0.0112
61290,0,0.0055
61291,0,0.0397
61292,0,0.4019
61293,0,0.0076
61294,0,0.0093
61295,0,0.0195
61296,0,0.0167
61297,0,0.0135
61298,0,0.0433
61299,0,0.1334
61300,1,0.9777
61301,0,0.0293
61302,0,0.0195
61303,0,0.0226
61304,0,0.2251
61305,0,0.0039
61306,0,0.0091
61307,0,0.3189
61308,0,0.0145
61309,0,0.003
61310,0,0.0324
61311,0,0.0095
61312,0,0.0279
61313,0,0.0762
61314,1,0.986
61315,0,0.0799
61316,0,0.0056
61317,1,0.9833
61318,0,0.0661
61319,0,0.0164
61320,0,0.0214
61321,1,0.9783
61322,0,0.05
61323,0,0.0257
61324,0,0.0742
61325,0,0.0463
61326,0,0.0059
61327,0,0.1821
61328,0,0.0833
61329,0,0.0199
61330,0,0.0507
61331,0,0.0519
61332,0,0.0269
61333,0,0.0201
61334,0,0.291
61335,0,0.0095
61336,1,0.9626
61337,1,0.5645
61338,0,0.0185
61339,0,0.0092
61340,0,0.0182
61341,0,0.0096
61342,0,0.0495
61343,0,0.0218
61344,0,0.0987
61345,0,0.0569
61346,0,0.016
61347,0,0.0804
61348,0,0.0314
61349,0,0.4196
61350,0,0.1031
61351,1,0.7804
61352,0,0.0135
61353,0,0.0329
61354,0,0.0106
61355,0,0.0229
61356,0,0.0415
61357,0,0.0102
61358,1,0.9891
61359,0,0.022
61360,0,0.1658
61361,0,0.0215
61362,0,0.0338
61363,1,0.962
61364,0,0.0436
61365,0,0.0066
61366,0,0.009
61367,0,0.0075
61368,0,0.0438
61369,0,0.0193
61370,0,0.0082
61371,0,0.0126
61372,0,0.0612
61373,0,0.0353
61374,0,0.0097
61375,0,0.0243
61376,0,0.077
61377,0,0.0057
61378,0,0.0151
61379,1,0.9853
61380,0,0.0872
61381,1,0.9876
61382,0,0.0141
61383,0,0.0087
61384,0,0.0058
61385,0,0.009
61386,0,0.0147
61387,0,0.0049
61388,0,0.0167
61389,0,0.0108
61390,0,0.0059
61391,0,0.0545
61392,0,0.0084
61393,0,0.0062
61394,0,0.0232
61395,0,0.1272
61396,0,0.0212
61397,0,0.0213
61398,0,0.0109
61399,0,0.0023
61400,0,0.1713
61401,0,0.056
61402,0,0.0237
61403,0,0.0221
61404,0,0.0023
61405,0,0.0334
61406,0,0.0082
61407,0,0.0117
61408,0,0.0439
61409,0,0.0068
61410,1,0.5571
61411,0,0.2005
61412,0,0.0082
61413,0,0.0059
61414,1,0.9707
61415,1,0.972
61416,0,0.0236
61417,0,0.0082
61418,1,0.9177
61419,0,0.0087
61420,0,0.0034
61421,0,0.0085
61422,0,0.0288
61423,0,0.0059
61424,0,0.0106
61425,0,0.004
61426,0,0.0705
61427,0,0.0109
61428,0,0.2849
61429,0,0.0406
61430,0,0.0309
61431,1,0.8722
61432,0,0.0108
61433,0,0.0148
61434,1,0.9712
61435,0,0.0195
61436,0,0.1787
61437,0,0.0642
61438,0,0.0022
61439,1,0.9388
61440,1,0.9327
61441,0,0.0358
61442,0,0.0189
61443,0,0.0262
61444,0,0.0013
61445,0,0.0416
61446,0,0.0938
61447,0,0.0069
61448,0,0.087
61449,0,0.0016
61450,0,0.0069
61451,0,0.0024
61452,0,0.0198
61453,0,0.0255
61454,0,0.0055
61455,0,0.0067
61456,0,0.0189
61457,0,0.0186
61458,0,0.0159
61459,0,0.0153
61460,0,0.0647
61461,0,0.0143
61462,0,0.0642
61463,1,0.9465
61464,0,0.0404
61465,0,0.0273
61466,0,0.1233
61467,0,0.0282
